J,K,N,seed,avg_runtime,prop_identifiable,prop_non_identifiable,total_time,count_direct_flag,prop_direct_flag,count_brute_flag,prop_brute_flag,count_generator_empty,prop_generator_empty
20,4,10,246,0.14540293216705322,0.9,0.1,1.4540293216705322,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,243,0.5724910020828247,1.0,0.0,5.724910020828247,1,0.1,9,0.9,10,1.0
20,4,10,245,1.3085015535354614,1.0,0.0,13.085015535354614,1,0.1,9,0.9,10,1.0
20,4,10,241,1.786121654510498,1.0,0.0,17.86121654510498,3,0.3,7,0.7,10,1.0
20,4,10,252,0.009171128273010254,1.0,0.0,0.09171128273010254,2,0.2,8,0.8,10,1.0
20,4,10,253,0.020475935935974122,1.0,0.0,0.2047593593597412,2,0.2,8,0.8,10,1.0
20,4,10,250,0.02145402431488037,0.9,0.1,0.2145402431488037,3,0.3,6,0.6,1,0.1,9,0.9
20,4,10,249,0.0209944486618042,0.9,0.1,0.209944486618042,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,248,0.033073592185974124,1.0,0.0,0.3307359218597412,2,0.2,8,0.8,10,1.0
20,4,10,256,0.032631540298461915,1.0,0.0,0.32631540298461914,2,0.2,8,0.8,10,1.0
20,4,10,254,0.20641107559204103,1.0,0.0,2.06411075592041,3,0.3,7,0.7,10,1.0
20,4,10,255,0.2133704662322998,1.0,0.0,2.133704662322998,3,0.3,7,0.7,10,1.0
20,4,10,247,1.1512130737304687,1.0,0.0,11.512130737304688,2,0.2,8,0.8,10,1.0
20,4,10,251,1.4551433801651001,1.0,0.0,14.551433801651001,2,0.2,8,0.8,10,1.0
20,4,10,257,0.007087564468383789,0.9,0.1,0.07087564468383789,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,263,0.011808943748474122,0.9,0.1,0.11808943748474121,5,0.5,4,0.4,9,0.9,1,0.1
20,4,10,261,0.014763879776000976,0.9,0.1,0.14763879776000977,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,260,0.01602969169616699,1.0,0.0,0.16029691696166992,2,0.2,8,0.8,10,1.0
20,4,10,259,0.016655755043029786,0.9,0.1,0.16655755043029785,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,265,0.029503655433654786,0.9,0.1,0.29503655433654785,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,266,0.03238136768341064,1.0,0.0,0.32381367683410645,1,0.1,9,0.9,10,1.0
20,4,10,267,0.29169864654541017,1.0,0.0,2.9169864654541016,0,0.0,10,1.0,10,1.0
20,4,10,262,0.38024125099182127,1.0,0.0,3.802412509918213,2,0.2,8,0.8,10,1.0
20,4,10,264,1.1265143394470214,1.0,0.0,11.265143394470215,3,0.3,7,0.7,10,1.0
20,4,10,258,1.504447603225708,1.0,0.0,15.04447603225708,3,0.3,7,0.7,10,1.0
20,4,10,268,0.018903708457946776,0.9,0.1,0.18903708457946777,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,273,0.027208876609802247,1.0,0.0,0.27208876609802246,2,0.2,8,0.8,10,1.0
20,4,10,269,0.03952898979187012,1.0,0.0,0.39528989791870117,2,0.2,8,0.8,10,1.0
20,4,10,274,0.04556605815887451,0.9,0.1,0.4556605815887451,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,272,0.052200031280517575,1.0,0.0,0.5220003128051758,4,0.4,6,0.6,10,1.0
20,4,10,270,0.036617112159729,1.0,0.0,0.36617112159729004,2,0.2,8,0.8,10,1.0
20,4,10,275,0.1761179208755493,0.9,0.1,1.7611792087554932,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,277,0.24239966869354249,1.0,0.0,2.423996686935425,2,0.2,8,0.8,10,1.0
20,4,10,276,1.1048280000686646,1.0,0.0,11.048280000686646,2,0.2,8,0.8,10,1.0
20,4,10,271,1.1494884967803956,0.9,0.1,11.494884967803955,0,0.0,9,0.9,9,0.9,1,0.1
20,4,10,282,0.019673490524291994,0.8,0.2,0.19673490524291992,3,0.3,5,0.5,8,0.8,2,0.2
20,4,10,283,0.025513362884521485,1.0,0.0,0.25513362884521484,0,0.0,10,1.0,10,1.0
20,4,10,287,0.016741085052490234,1.0,0.0,0.16741085052490234,3,0.3,7,0.7,10,1.0
20,4,10,286,0.01003422737121582,1.0,0.0,0.1003422737121582,3,0.3,7,0.7,10,1.0
20,4,10,288,0.028182363510131835,1.0,0.0,0.28182363510131836,2,0.2,8,0.8,10,1.0
20,4,10,279,0.05535123348236084,1.0,0.0,0.5535123348236084,1,0.1,9,0.9,10,1.0
20,4,10,284,0.1463174343109131,1.0,0.0,1.4631743431091309,4,0.4,6,0.6,10,1.0
20,4,10,280,0.17284164428710938,0.9,0.1,1.7284164428710938,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,278,0.27279152870178225,0.9,0.1,2.7279152870178223,0,0.0,9,0.9,9,0.9,1,0.1
20,4,10,285,0.41842243671417234,1.0,0.0,4.184224367141724,3,0.3,7,0.7,10,1.0
20,4,10,281,1.3766238927841186,1.0,0.0,13.766238927841187,2,0.2,8,0.8,10,1.0
20,4,10,292,0.018033337593078614,1.0,0.0,0.18033337593078613,4,0.4,6,0.6,10,1.0
20,4,10,293,0.02173480987548828,1.0,0.0,0.2173480987548828,2,0.2,8,0.8,10,1.0
20,4,10,295,0.024606657028198243,1.0,0.0,0.24606657028198242,2,0.2,8,0.8,10,1.0
20,4,10,289,0.023496150970458984,1.0,0.0,0.23496150970458984,5,0.5,5,0.5,10,1.0
20,4,10,298,0.024654102325439454,1.0,0.0,0.24654102325439453,3,0.3,7,0.7,10,1.0
20,4,10,296,0.038467574119567874,1.0,0.0,0.3846757411956787,0,0.0,10,1.0,10,1.0
20,4,10,294,0.20971956253051757,1.0,0.0,2.097195625305176,1,0.1,9,0.9,10,1.0
20,4,10,297,0.2644906520843506,1.0,0.0,2.644906520843506,4,0.4,6,0.6,10,1.0
20,4,10,290,0.4304132223129272,1.0,0.0,4.3041322231292725,2,0.2,8,0.8,10,1.0
20,4,10,291,1.3151033878326417,1.0,0.0,13.151033878326416,1,0.1,9,0.9,10,1.0
20,4,10,303,0.009760332107543946,0.9,0.1,0.09760332107543945,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,301,0.028276896476745604,1.0,0.0,0.28276896476745605,3,0.3,7,0.7,10,1.0
20,4,10,302,0.03407926559448242,0.9,0.1,0.3407926559448242,0,0.0,9,0.9,9,0.9,1,0.1
20,4,10,308,0.022586488723754884,1.0,0.0,0.22586488723754883,5,0.5,5,0.5,10,1.0
20,4,10,307,0.035877537727355954,0.9,0.1,0.35877537727355957,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,306,0.16819331645965577,1.0,0.0,1.6819331645965576,2,0.2,8,0.8,10,1.0
20,4,10,304,0.20217370986938477,1.0,0.0,2.0217370986938477,2,0.2,8,0.8,10,1.0
20,4,10,309,0.2664029121398926,0.9,0.1,2.664029121398926,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,299,0.960169792175293,1.0,0.0,9.60169792175293,3,0.3,7,0.7,10,1.0
20,4,10,305,1.121943712234497,1.0,0.0,11.21943712234497,2,0.2,8,0.8,10,1.0
20,4,10,300,1.153947687149048,0.9,0.1,11.539476871490479,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,314,0.004410767555236816,0.9,0.1,0.044107675552368164,6,0.6,3,0.3,9,0.9,1,0.1
20,4,10,317,0.008848762512207032,0.9,0.1,0.08848762512207031,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,310,0.020633554458618163,1.0,0.0,0.20633554458618164,2,0.2,8,0.8,10,1.0
20,4,10,313,0.03312938213348389,1.0,0.0,0.33129382133483887,1,0.1,9,0.9,10,1.0
20,4,10,312,0.034711170196533206,1.0,0.0,0.34711170196533203,2,0.2,8,0.8,10,1.0
20,4,10,311,0.02936692237854004,0.8,0.2,0.2936692237854004,5,0.5,3,0.3,8,0.8,2,0.2
20,4,10,315,0.05486221313476562,0.9,0.1,0.5486221313476562,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,320,0.23382210731506348,1.0,0.0,2.3382210731506348,2,0.2,8,0.8,10,1.0
20,4,10,319,0.24484806060791015,1.0,0.0,2.4484806060791016,4,0.4,6,0.6,10,1.0
20,4,10,318,0.5006275415420532,1.0,0.0,5.006275415420532,4,0.4,6,0.6,10,1.0
20,4,10,316,1.1184815406799316,1.0,0.0,11.184815406799316,4,0.4,6,0.6,10,1.0
20,4,10,324,0.017957544326782225,1.0,0.0,0.17957544326782227,2,0.2,8,0.8,10,1.0
20,4,10,323,0.0154954195022583,1.0,0.0,0.154954195022583,4,0.4,6,0.6,10,1.0
20,4,10,329,0.015680694580078126,1.0,0.0,0.15680694580078125,3,0.3,7,0.7,10,1.0
20,4,10,327,0.016874361038208007,0.9,0.1,0.16874361038208008,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,330,0.022321248054504396,1.0,0.0,0.22321248054504395,4,0.4,6,0.6,10,1.0
20,4,10,322,0.04968173503875732,1.0,0.0,0.49681735038757324,2,0.2,8,0.8,10,1.0
20,4,10,321,0.2937378644943237,1.0,0.0,2.9373786449432373,2,0.2,8,0.8,10,1.0
20,4,10,325,0.2925269603729248,1.0,0.0,2.925269603729248,4,0.4,6,0.6,10,1.0
20,4,10,326,0.570734977722168,1.0,0.0,5.70734977722168,1,0.1,9,0.9,10,1.0
20,4,10,328,2.4525680541992188,1.0,0.0,24.525680541992188,2,0.2,8,0.8,10,1.0
20,4,10,334,0.013174128532409669,0.9,0.1,0.13174128532409668,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,339,0.011473894119262695,1.0,0.0,0.11473894119262695,5,0.5,5,0.5,10,1.0
20,4,10,331,0.027570581436157225,1.0,0.0,0.27570581436157227,2,0.2,8,0.8,10,1.0
20,4,10,341,0.020370888710021972,0.9,0.1,0.20370888710021973,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,332,0.031921768188476564,0.9,0.1,0.3192176818847656,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,333,0.038023638725280764,0.8,0.2,0.3802363872528076,2,0.2,6,0.6,8,0.8,2,0.2
20,4,10,340,0.05380709171295166,1.0,0.0,0.5380709171295166,2,0.2,8,0.8,10,1.0
20,4,10,337,0.2488711357116699,0.9,0.1,2.488711357116699,3,0.3,6,0.6,1,0.1,9,0.9
20,4,10,338,0.2776816368103027,0.9,0.1,2.7768163681030273,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,336,0.8641289234161377,1.0,0.0,8.641289234161377,4,0.4,6,0.6,10,1.0
20,4,10,335,1.5015519618988038,1.0,0.0,15.015519618988037,3,0.3,7,0.7,10,1.0
20,4,10,348,0.014754796028137207,1.0,0.0,0.14754796028137207,3,0.3,7,0.7,10,1.0
20,4,10,343,0.009934759140014649,1.0,0.0,0.09934759140014648,4,0.4,6,0.6,10,1.0
20,4,10,344,0.023456740379333495,1.0,0.0,0.23456740379333496,3,0.3,7,0.7,10,1.0
20,4,10,346,0.029755616188049318,1.0,0.0,0.29755616188049316,2,0.2,8,0.8,10,1.0
20,4,10,345,0.03125560283660889,1.0,0.0,0.31255602836608887,1,0.1,9,0.9,10,1.0
20,4,10,351,0.024114179611206054,1.0,0.0,0.24114179611206055,3,0.3,7,0.7,10,1.0
20,4,10,352,0.03158493041992187,0.9,0.1,0.31584930419921875,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,350,0.04029192924499512,1.0,0.0,0.40291929244995117,2,0.2,8,0.8,10,1.0
20,4,10,342,0.12654466629028321,0.9,0.1,1.265446662902832,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,347,1.1914334058761598,1.0,0.0,11.914334058761597,2,0.2,8,0.8,10,1.0
20,4,10,349,1.4158241987228393,1.0,0.0,14.158241987228394,0,0.0,10,1.0,10,1.0
20,4,10,361,0.01553339958190918,1.0,0.0,0.1553339958190918,2,0.2,8,0.8,10,1.0
20,4,10,357,0.03400397300720215,1.0,0.0,0.3400397300720215,3,0.3,7,0.7,10,1.0
20,4,10,356,0.0456174373626709,1.0,0.0,0.456174373626709,2,0.2,8,0.8,10,1.0
20,4,10,363,0.02466692924499512,1.0,0.0,0.24666929244995117,3,0.3,7,0.7,10,1.0
20,4,10,360,0.018947625160217287,1.0,0.0,0.18947625160217285,2,0.2,8,0.8,10,1.0
20,4,10,362,0.0476815938949585,1.0,0.0,0.47681593894958496,3,0.3,7,0.7,10,1.0
20,4,10,355,0.17542016506195068,1.0,0.0,1.7542016506195068,3,0.3,7,0.7,10,1.0
20,4,10,354,0.24244329929351807,1.0,0.0,2.4244329929351807,1,0.1,9,0.9,10,1.0
20,4,10,358,0.281013035774231,0.8,0.2,2.8101303577423096,2,0.2,6,0.6,2,0.2,8,0.8
20,4,10,359,0.3743979692459106,1.0,0.0,3.7439796924591064,5,0.5,5,0.5,10,1.0
20,4,10,353,0.7727553129196167,0.9,0.1,7.727553129196167,1,0.1,8,0.8,1,0.1,9,0.9
20,4,10,364,0.019585514068603517,1.0,0.0,0.19585514068603516,1,0.1,9,0.9,10,1.0
20,4,10,369,0.02927861213684082,1.0,0.0,0.2927861213684082,1,0.1,9,0.9,10,1.0
20,4,10,368,0.030416178703308105,1.0,0.0,0.30416178703308105,2,0.2,8,0.8,10,1.0
20,4,10,370,0.03750605583190918,1.0,0.0,0.3750605583190918,4,0.4,6,0.6,10,1.0
20,4,10,367,0.11302580833435058,1.0,0.0,1.1302580833435059,4,0.4,6,0.6,10,1.0
20,4,10,366,0.12273895740509033,1.0,0.0,1.2273895740509033,3,0.3,7,0.7,10,1.0
20,4,10,373,0.1788036584854126,1.0,0.0,1.788036584854126,3,0.3,7,0.7,10,1.0
20,4,10,374,0.5561065912246704,1.0,0.0,5.561065912246704,4,0.4,6,0.6,10,1.0
20,4,10,365,1.1073787927627563,1.0,0.0,11.073787927627563,3,0.3,7,0.7,10,1.0
20,4,10,371,1.136293888092041,1.0,0.0,11.36293888092041,4,0.4,6,0.6,10,1.0
20,4,10,372,1.2550107955932617,1.0,0.0,12.550107955932617,3,0.3,7,0.7,10,1.0
20,4,10,376,0.023960518836975097,1.0,0.0,0.23960518836975098,1,0.1,9,0.9,10,1.0
20,4,10,377,0.02999577522277832,1.0,0.0,0.2999577522277832,2,0.2,8,0.8,10,1.0
20,4,10,380,0.007848715782165528,0.9,0.1,0.07848715782165527,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,383,0.016346240043640138,0.9,0.1,0.16346240043640137,6,0.6,3,0.3,9,0.9,1,0.1
20,4,10,382,0.034221959114074704,1.0,0.0,0.34221959114074707,2,0.2,8,0.8,10,1.0
20,4,10,375,0.20109117031097412,1.0,0.0,2.010911703109741,4,0.4,6,0.6,10,1.0
20,4,10,381,0.2264106512069702,1.0,0.0,2.264106512069702,2,0.2,8,0.8,10,1.0
20,4,10,384,0.2184582233428955,1.0,0.0,2.184582233428955,2,0.2,8,0.8,10,1.0
20,4,10,378,0.27178738117218015,1.0,0.0,2.7178738117218018,2,0.2,8,0.8,10,1.0
20,4,10,388,0.007835149765014648,0.7,0.3,0.07835149765014648,3,0.3,4,0.4,3,0.3,7,0.7
20,4,10,390,0.015107560157775878,0.9,0.1,0.1510756015777588,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,385,0.03226945400238037,1.0,0.0,0.3226945400238037,3,0.3,7,0.7,10,1.0
20,4,10,391,0.009941959381103515,0.9,0.1,0.09941959381103516,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,387,0.023429059982299806,1.0,0.0,0.23429059982299805,2,0.2,8,0.8,10,1.0
20,4,10,386,0.0198394775390625,1.0,0.0,0.198394775390625,4,0.4,6,0.6,10,1.0
20,4,10,392,0.03581695556640625,0.9,0.1,0.3581695556640625,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,389,0.04561855792999268,1.0,0.0,0.45618557929992676,1,0.1,9,0.9,10,1.0
20,4,10,393,0.03569624423980713,1.0,0.0,0.3569624423980713,3,0.3,7,0.7,10,1.0
20,4,10,394,0.04082279205322266,1.0,0.0,0.40822792053222656,2,0.2,8,0.8,10,1.0
20,4,10,395,1.2436378717422485,0.9,0.1,12.436378717422485,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,398,0.0128312349319458,1.0,0.0,0.128312349319458,2,0.2,8,0.8,10,1.0
20,4,10,396,0.02553603649139404,1.0,0.0,0.25536036491394043,4,0.4,6,0.6,10,1.0
20,4,10,403,0.006025862693786621,1.0,0.0,0.06025862693786621,4,0.4,6,0.6,10,1.0
20,4,10,401,0.025785231590270997,1.0,0.0,0.25785231590270996,3,0.3,7,0.7,10,1.0
20,4,10,406,0.019289231300354003,0.9,0.1,0.19289231300354004,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,405,0.03222115039825439,0.9,0.1,0.32221150398254395,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,397,0.035657525062561035,1.0,0.0,0.35657525062561035,2,0.2,8,0.8,10,1.0
20,4,10,399,0.2319427728652954,0.9,0.1,2.319427728652954,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,402,0.2707148790359497,1.0,0.0,2.707148790359497,3,0.3,7,0.7,10,1.0
20,4,10,400,0.28820371627807617,1.0,0.0,2.8820371627807617,3,0.3,7,0.7,10,1.0
20,4,10,404,1.3792752027511597,1.0,0.0,13.792752027511597,3,0.3,7,0.7,10,1.0
20,4,10,410,0.007767391204833984,1.0,0.0,0.07767391204833984,4,0.4,6,0.6,10,1.0
20,4,10,411,0.015292596817016602,0.8,0.2,0.15292596817016602,2,0.2,6,0.6,8,0.8,2,0.2
20,4,10,409,0.01688544750213623,1.0,0.0,0.1688544750213623,1,0.1,9,0.9,10,1.0
20,4,10,408,0.019315671920776368,0.9,0.1,0.19315671920776367,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,417,0.018061351776123048,0.9,0.1,0.18061351776123047,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,413,0.012753582000732422,1.0,0.0,0.12753582000732422,4,0.4,6,0.6,10,1.0
20,4,10,416,0.02516031265258789,1.0,0.0,0.2516031265258789,3,0.3,7,0.7,10,1.0
20,4,10,415,0.028444528579711914,1.0,0.0,0.28444528579711914,4,0.4,6,0.6,10,1.0
20,4,10,414,0.048312592506408694,1.0,0.0,0.4831259250640869,2,0.2,8,0.8,10,1.0
20,4,10,407,0.18501560688018798,1.0,0.0,1.8501560688018799,1,0.1,9,0.9,10,1.0
20,4,10,412,0.5111578941345215,1.0,0.0,5.111578941345215,1,0.1,9,0.9,10,1.0
20,4,10,379,10.554797482490539,1.0,0.0,105.5479748249054,3,0.3,7,0.7,10,1.0
20,4,10,418,0.009094953536987305,1.0,0.0,0.09094953536987305,5,0.5,5,0.5,10,1.0
20,4,10,421,0.01974806785583496,1.0,0.0,0.1974806785583496,1,0.1,9,0.9,10,1.0
20,4,10,422,0.015106630325317384,0.9,0.1,0.15106630325317383,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,424,0.021316123008728028,1.0,0.0,0.21316123008728027,1,0.1,9,0.9,10,1.0
20,4,10,426,0.02702062129974365,1.0,0.0,0.2702062129974365,1,0.1,9,0.9,10,1.0
20,4,10,425,0.060594701766967775,0.9,0.1,0.6059470176696777,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,427,0.21841199398040773,1.0,0.0,2.184119939804077,3,0.3,7,0.7,10,1.0
20,4,10,420,1.0819039344787598,1.0,0.0,10.819039344787598,4,0.4,6,0.6,10,1.0
20,4,10,423,1.3036754369735717,1.0,0.0,13.036754369735718,2,0.2,8,0.8,10,1.0
20,4,10,430,0.024566102027893066,0.9,0.1,0.24566102027893066,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,432,0.02569282054901123,1.0,0.0,0.2569282054901123,1,0.1,9,0.9,10,1.0
20,4,10,434,0.01682441234588623,1.0,0.0,0.1682441234588623,4,0.4,6,0.6,10,1.0
20,4,10,438,0.013278603553771973,1.0,0.0,0.13278603553771973,2,0.2,8,0.8,10,1.0
20,4,10,436,0.016274428367614745,0.9,0.1,0.16274428367614746,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,437,0.04655046463012695,1.0,0.0,0.46550464630126953,3,0.3,7,0.7,10,1.0
20,4,10,435,0.12381691932678222,0.9,0.1,1.2381691932678223,2,0.2,7,0.7,8,0.8,1,0.1,1,0.1
20,4,10,428,0.24579851627349852,1.0,0.0,2.4579851627349854,3,0.3,7,0.7,10,1.0
20,4,10,431,0.3169640064239502,1.0,0.0,3.169640064239502,0,0.0,10,1.0,10,1.0
20,4,10,429,0.4344176769256592,1.0,0.0,4.344176769256592,3,0.3,7,0.7,10,1.0
20,4,10,433,1.3341930627822876,1.0,0.0,13.341930627822876,2,0.2,8,0.8,10,1.0
20,4,10,442,0.012716722488403321,1.0,0.0,0.1271672248840332,4,0.4,6,0.6,10,1.0
20,4,10,441,0.032569289207458496,1.0,0.0,0.32569289207458496,1,0.1,9,0.9,10,1.0
20,4,10,446,0.007690072059631348,0.9,0.1,0.07690072059631348,4,0.4,5,0.5,1,0.1,9,0.9
20,4,10,440,0.039527177810668945,1.0,0.0,0.39527177810668945,4,0.4,6,0.6,10,1.0
20,4,10,448,0.05435326099395752,0.9,0.1,0.5435326099395752,4,0.4,5,0.5,9,0.9,1,0.1
20,4,10,445,0.1529611825942993,1.0,0.0,1.5296118259429932,0,0.0,10,1.0,10,1.0
20,4,10,444,0.2538487434387207,1.0,0.0,2.538487434387207,2,0.2,8,0.8,10,1.0
20,4,10,447,0.3313078165054321,1.0,0.0,3.3130781650543213,4,0.4,6,0.6,10,1.0
20,4,10,443,0.4185526371002197,1.0,0.0,4.185526371002197,2,0.2,8,0.8,10,1.0
20,4,10,449,0.004823899269104004,0.9,0.1,0.04823899269104004,5,0.5,4,0.4,9,0.9,1,0.1
20,4,10,452,0.010513830184936523,1.0,0.0,0.10513830184936523,2,0.2,8,0.8,10,1.0
20,4,10,455,0.011037230491638184,1.0,0.0,0.11037230491638184,5,0.5,5,0.5,10,1.0
20,4,10,453,0.01639540195465088,1.0,0.0,0.1639540195465088,2,0.2,8,0.8,10,1.0
20,4,10,451,0.015812492370605467,1.0,0.0,0.1581249237060547,4,0.4,6,0.6,10,1.0
20,4,10,450,0.038782930374145506,0.9,0.1,0.3878293037414551,5,0.5,4,0.4,9,0.9,1,0.1
20,4,10,458,0.02152440547943115,0.9,0.1,0.21524405479431152,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,454,0.029145455360412596,1.0,0.0,0.291454553604126,3,0.3,7,0.7,10,1.0
20,4,10,456,0.1921998977661133,0.9,0.1,1.9219989776611328,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,457,0.18345565795898439,0.9,0.1,1.8345565795898438,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,439,4.13670973777771,1.0,0.0,41.3670973777771,1,0.1,9,0.9,10,1.0
20,4,10,459,0.005482792854309082,0.9,0.1,0.05482792854309082,5,0.5,4,0.4,9,0.9,1,0.1
20,4,10,460,0.018673396110534667,0.9,0.1,0.18673396110534668,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,461,0.021090888977050783,1.0,0.0,0.2109088897705078,3,0.3,7,0.7,10,1.0
20,4,10,462,0.031133127212524415,1.0,0.0,0.31133127212524414,3,0.3,7,0.7,10,1.0
20,4,10,469,0.008602166175842285,1.0,0.0,0.08602166175842285,5,0.5,5,0.5,10,1.0
20,4,10,465,0.012624382972717285,1.0,0.0,0.12624382972717285,3,0.3,7,0.7,10,1.0
20,4,10,467,0.011677789688110351,1.0,0.0,0.11677789688110352,2,0.2,8,0.8,10,1.0
20,4,10,464,0.017371988296508788,1.0,0.0,0.1737198829650879,1,0.1,9,0.9,10,1.0
20,4,10,466,0.013605332374572754,1.0,0.0,0.13605332374572754,2,0.2,8,0.8,10,1.0
20,4,10,468,0.026278471946716307,0.9,0.1,0.2627847194671631,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,463,1.4776560306549071,1.0,0.0,14.776560306549072,2,0.2,8,0.8,10,1.0
20,4,10,475,0.007007980346679687,1.0,0.0,0.07007980346679688,2,0.2,8,0.8,10,1.0
20,4,10,474,0.024341917037963866,1.0,0.0,0.24341917037963867,4,0.4,6,0.6,10,1.0
20,4,10,478,0.02284412384033203,1.0,0.0,0.2284412384033203,2,0.2,8,0.8,10,1.0
20,4,10,471,0.031141233444213868,1.0,0.0,0.31141233444213867,2,0.2,8,0.8,10,1.0
20,4,10,479,0.012111973762512208,1.0,0.0,0.12111973762512207,3,0.3,7,0.7,10,1.0
20,4,10,480,0.030995607376098633,1.0,0.0,0.30995607376098633,5,0.5,5,0.5,10,1.0
20,4,10,477,0.039457297325134276,0.9,0.1,0.3945729732513428,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,476,0.19994874000549318,0.9,0.1,1.9994874000549316,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,470,0.37042558193206787,1.0,0.0,3.7042558193206787,4,0.4,6,0.6,10,1.0
20,4,10,472,0.3668497323989868,0.9,0.1,3.668497323989868,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,473,1.381554937362671,0.9,0.1,13.815549373626709,1,0.1,8,0.8,9,0.9,1,0.1
20,4,10,482,0.008521938323974609,0.9,0.1,0.0852193832397461,5,0.5,4,0.4,9,0.9,1,0.1
20,4,10,486,0.011099982261657714,0.9,0.1,0.11099982261657715,3,0.3,6,0.6,9,0.9,1,0.1
20,4,10,483,0.019374895095825195,1.0,0.0,0.19374895095825195,2,0.2,8,0.8,10,1.0
20,4,10,490,0.0088700532913208,1.0,0.0,0.08870053291320801,5,0.5,5,0.5,10,1.0
20,4,10,488,0.026380252838134766,1.0,0.0,0.26380252838134766,3,0.3,7,0.7,10,1.0
20,4,10,489,0.02693495750427246,1.0,0.0,0.2693495750427246,3,0.3,7,0.7,10,1.0
20,4,10,485,0.16216554641723632,1.0,0.0,1.6216554641723633,4,0.4,6,0.6,10,1.0
20,4,10,487,0.15024833679199218,0.9,0.1,1.5024833679199219,0,0.0,9,0.9,9,0.9,1,0.1
20,4,10,481,0.2239781141281128,1.0,0.0,2.239781141281128,3,0.3,7,0.7,10,1.0
20,4,10,484,0.5415589570999145,0.8,0.2,5.4155895709991455,3,0.3,5,0.5,8,0.8,2,0.2
20,4,10,498,0.00825517177581787,1.0,0.0,0.08255171775817871,6,0.6,4,0.4,10,1.0
20,4,10,494,0.023711109161376955,0.9,0.1,0.23711109161376953,5,0.5,4,0.4,9,0.9,1,0.1
20,4,10,497,0.027653145790100097,1.0,0.0,0.276531457901001,3,0.3,7,0.7,10,1.0
20,4,10,501,0.011821985244750977,0.9,0.1,0.11821985244750977,2,0.2,7,0.7,9,0.9,1,0.1
20,4,10,499,0.022342538833618163,1.0,0.0,0.22342538833618164,3,0.3,7,0.7,10,1.0
20,4,10,492,0.01810317039489746,0.9,0.1,0.1810317039489746,5,0.5,4,0.4,9,0.9,1,0.1
20,4,10,496,0.1562786340713501,1.0,0.0,1.562786340713501,4,0.4,6,0.6,10,1.0
20,4,10,500,0.1649625778198242,0.8,0.2,1.6496257781982422,3,0.3,5,0.5,8,0.8,2,0.2
20,4,10,491,1.04946448802948,1.0,0.0,10.4946448802948,3,0.3,7,0.7,10,1.0
20,4,10,493,1.4051243305206298,1.0,0.0,14.051243305206299,4,0.4,6,0.6,10,1.0
20,4,10,505,0.008524250984191895,1.0,0.0,0.08524250984191895,3,0.3,7,0.7,10,1.0
20,4,10,504,0.020078039169311522,1.0,0.0,0.20078039169311523,2,0.2,8,0.8,10,1.0
20,4,10,506,0.019572186470031738,1.0,0.0,0.19572186470031738,2,0.2,8,0.8,10,1.0
